validator_address,moniker,voting_power,voting_power_perc,operator_address
ASSETMANTLE,7,725CD7BD92A6E2817225D6CD16BF29AD50C541A7,StakeLab,8697115219133,2.931%,mantlevaloper1uy0q4859hw5f90peraexmdanyrt8tazz7vheg9
ASSETMANTLE,8,E784224F2339A83B12ABE977865DFBDC0ADB5CBA,KalpaTech,8421752494978,2.838%,mantlevaloper1adpw4sj0p4ux698rt50k9cmd7g5cewvyeamw5r
ASSETMANTLE,9,AD3BA12B2115DAE38E47B2EC7284E51675550C56,stakingcabin,8101062251725,2.73%,mantlevaloper1gxprwgv4frqe24xp224dvzzk4vek7ek9p8rcy9
ASSETMANTLE,10,32DD5BDDEE28C7957A713ACFE2044724A9E886D3,"Frens (,)",8039367182991,2.709%,mantlevaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5waf2pqp
ASSETMANTLE,11,02039198B6BD3B77CD478AFB558F0FF5A3B3F39D,Citadel.one,8019860634732,2.703%,mantlevaloper1y4ycv888ja5ya8qtw8mqe2l0fvt9amlfj9068h
ASSETMANTLE,12,B28D0596576AE161E898FA238F37DE5DD3977365,AsGuard,6994636948480,2.357%,mantlevaloper1p0wy6wdnw05h33rfeavqt3ueh7274hcl420svt
ASSETMANTLE,13,1149051A1B22690ABC436DECC54DB21A30488DB9,ECO Stake,6894960254899,2.324%,mantlevaloper1fqs7gakxdmujtk0qufdzth5pfyspus3yx394zd
ASSETMANTLE,14,62812EAE5CEBFFFCFE3A90652A19A808B594FBC9,Cosmostation,6779392442768,2.285%,mantlevaloper1cw3dwtw5h49vh83uayzda5l7jyu7k83wqwht0x
ASSETMANTLE,15,82623487096A56E3D75C5B625B497A2B874290C1,SmartNodes,6397086435995,2.156%,mantlevaloper1p224qamtqhqmg2k3cguwtml2ygk72spk7kzcz0
ASSETMANTLE,16,B72D5BE70D18E5697F10AD7BAB5F52C7E8D5C377,Everstake,6041439992303,2.036%,mantlevaloper1jdu6zx8wpkwcwnj9dg3nslq7m66nfyh9uskw5s
ASSETMANTLE,17,3DBEBC4D62E6B9BA5EE97318A5C272566AACCD61,P2P.ORG Validat,5970757122675,2.012%,mantlevaloper13uk32r329f37vq2w8pe7zettkrtefv3hsnmawz
ASSETMANTLE,18,6065F446E3A587EFAF70DF4FDAB84149C5440FD4,Blockscope.net,5966588492806,2.011%,mantlevaloper1t59ffw9lr8usqf2v2x7heek7wfxfh78n4hfn0z
ASSETMANTLE,19,A51138B98F4CFF4459EB45438597244371EB497D,Kalia Network,5966166078962,2.011%,mantlevaloper1qz3zj0j3546xywfe8qwcve5flne9w98qaunhp3
ASSETMANTLE,20,2B380E61C63F9D4F8F3BB9BF379BBCCD1C676FEB,Forbole,5957268764346,2.008%,mantlevaloper14kn0kk33szpwus9nh8n87fjel8djx0y09q0ln7
ASSETMANTLE,21,CDB3479D6B91311C8969EA90A352E039AF7FE598,StakeAngle,5845202829503,1.97%,mantlevaloper1f0e27n84d37tu26tj47mmut8d3c56p87qwdsjj
ASSETMANTLE,22,6BFE20FB825EF3D0D2A1F25F08739D1F7CCD96A2,EZStaking.io,4917037953758,1.657%,mantlevaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9waw9ldxx2
