CRYPTO.ORG,14,10052292469560912,2021-03-28T08:53:30.365967897Z,Smart Stake - crypto-org.smartstake.io,crocncl1s3hd63shz3q3vca8ajptewv3zt7jg6ed9kk2zr,82F8FB080ECECE729062765DB68970D83CD1C980
CRYPTO.ORG,112,12542684945228,9999-12-31T23:59:59Z,StakeWithMeisSORRY - 0%,crocncl1wfnh55nu7xz7lnt6670ad4ff8a7jucg0xch735,3CFC935DC6B4596289FE215E9A9B81C4520B7FE8
CRYPTO.ORG,64,519436636926352,2022-01-13T10:37:10.197225855Z,Stakely.io,crocncl1tkev46yqrjzrjzrqtty30ex68eja2zcltyq2vj,C1313A56893E2EF2229AC502CB92B50C696FA45D
CRYPTO.ORG,87,393027152994207,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",crocncl1dctmve6z0kyjghfcpqqrvlfc7axa3vwaywuehc,AC8C4047A5A932C0C7246BA8F5C1EA52F20E7F1F
CUDOS,11,27689054554678677251108619,1970-01-01T00:00:00Z,blockscape,cudosvaloper1lspahzx79erfkqpyfzc8q37r4yu6j288keup9j,6239A1722DE0F178E6F5816E9EB93CCDCDD6ED82
DESMOS,51,632873191259,1970-01-01T00:00:00Z,POSTCAPITALIST🎩,desmosvaloper1426d5fh2jvvr8gervp523698lqsxlwuhyl704z,DD05724D3D0D8CAD3183B7F6C9C87EA6CA43D0E3
DESMOS,25,1299119185646,1970-01-01T00:00:00Z,Stakely.io,desmosvaloper1s5gnmccngltteh6ugtsz7fdrykc294tnw2e7pz,9D28DAA4A8A15BA6F3A99BC10465C901BC0617E3
DESMOS,39,822573247522,1970-01-01T00:00:00Z,blockscape,desmosvaloper1dqcs9cgw2mv696je4579w7ulexyges73rneysl,204168DD3F4535F78AA15C5B7DA2E9ED39C719CA
DESMOS,32,1050198263969,1970-01-01T00:00:00Z,Bro_n_Bro,desmosvaloper1sykf8q94l8q8mqstf64ptuvp74ueyehxpgcq76,F5CC040F4BF0FE47CDAFE4AC10BED2971E1D3C48
DESMOS,10,2116096820880,1970-01-01T00:00:00Z,StakeLab,desmosvaloper1lzzctd3a839xxk7vf4cwuhcvgcnmxrhrx7d92e,90CF5A18F870B6E16301B5E42EEDD489F26DF135
DESMOS,20,1484148700390,1970-01-01T00:00:00Z,SkyNet | Validators,desmosvaloper17ue85ck027c4grv7nuks7k7p4fqnlc55uqhskj,AA03F47DDD72BE2E41E6A4653E78169102A75CF9
DESMOS,34,966302031081,1970-01-01T00:00:00Z,Stakin,desmosvaloper1567u3n4q6j0zm5mkgtqu9t7eq4g5pr5se74mr9,F8E47AC7C03F602EF5E6D5CDD57B70D57A13CE3C
EMONEY,50,364941983800,1970-01-01T00:00:00Z,AutoStake (Formerly BlockNgine) 🛡️ Slash Protected,emoneyvaloper1z0cwp2wezmaehlhzdmqpx55vhxupuk52d7ucjy,B3CA47EB7725DC2DF75BC54530718709559BE4E2
EVMOS,45,262981473718411761868969,1970-01-01T00:00:00Z,polkachu.com,evmosvaloper125fkz3mq6qxxpkmphdl3ep92t0d3y969xmt8hz,B6C3DB906FAEF2C8758D1881386E615E8432A91C
EVMOS,4,2475164392963905763941219,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",evmosvaloper14zatq4jagqtm9ejgvglnv0t364d88u80futp65,76692115F93AE444FA857C7BA963F125D8C2E6C6
EVMOS,107,63244751189477219771605,1970-01-01T00:00:00Z,blockscape,evmosvaloper1sx5qerxjzthnjzne7wz4x6ml4envjehvwtx8c7,21252C2C48004BB70FAA14F9077DCB1CECA9AE92
EVMOS,176,2469404433584774744304,1970-01-01T00:00:00Z,SkyNet | Validators,evmosvaloper1u77wfdmv0gj30z0y3wcmdja026vtwjlcsx8mrn,E79EF124C55178DBE93EB0A99DAEC393C7BB77B8
EVMOS,7,1693543918674403863309547,1970-01-01T00:00:00Z,Citadel.one,evmosvaloper1p5k54qk9jdamvw4r756g7dxsjarf6p0l3huk84,F2F7F5FC0E505FED0DB3306A669DA888E669959C
EVMOS,28,470376353133463425241120,1970-01-01T00:00:00Z,Bro_n_Bro,evmosvaloper1ce4vh0e5kanlgc7z0rhcemvd8erjnfzcyfecl7,6C563B1CEEC386D9A33547B5ADEA62074A3AE442
EVMOS,81,95259939958955104188465,1970-01-01T00:00:00Z,Stakin,evmosvaloper1sq9ggymzx02vcp7kf6yyar83scfm4r22swu673,5000FB04E89458D6E885228B3140EAE82EA44BAC
EVMOS,139,45566126697730599266436,1970-01-01T00:00:00Z,ushakov,evmosvaloper1ffvhfte7wgc3sxy2msp423xlgj9ja4mfatusy0,ED775B53EA2BE33EFF09956DC0B9CE02E3BEBD04
EVMOS,31,418635979675401154103515,1970-01-01T00:00:00Z,Stakely.io,evmosvaloper19fxanpnjlggzuur3m3x0puk5ez7j9lrttexwsw,87EEF8BD85692D68C1632A4AEFCF642E62B4D741
EVMOS,33,398408977796645430492452,1970-01-01T00:00:00Z,AutoStake (Formerly BlockNgine) 🛡️ Slash Protected,evmosvaloper1shvcjzhcxau6qtlz9w82a646ecwp4hq7ayqt0w,9B7E37F58B238B506032605B8A8B3D5932021117
EVMOS,104,64527527258058458788319,1970-01-01T00:00:00Z,Smart Stake | evmos.smartstake.io,evmosvaloper174jlcery04j6r7wgvequeysruyjlhtcmlhnhy2,7D0F17256D6B22C04E7EC7003834F5BC8A3AF144
EVMOS,43,274612814134333330034668,1970-01-01T00:00:00Z,Klub Staking,evmosvaloper1rvsmc4k7ay8hc6nlz50lw8hskygvdptmwr3rdl,62C599C2F224C27260CB7C20B479F0E77016C4DE
EVMOS,46,262448490743024617465764,2022-05-23T02:02:58.473667020Z,StakeLab,evmosvaloper1f6m9d94lkenw9fy5wmytatt76l849kx6ugdz70,43B7ABBD8A7DDC5C248E14E19EB8CE0C33FAE04A
EVMOS,74,114844305310030837606981,1970-01-01T00:00:00Z,Cypher Core Remix,evmosvaloper1rw4nendrehkr5tkhjswzy8ts97dvwg7rc0u0kp,BEDEFD2B663C7DDDB52D12F97D5F7C8B420E7BC6
EVMOS,58,175381634686159430275129,1970-01-01T00:00:00Z,StakeWithUs,evmosvaloper1jxruqmfurgxrem4phvaqxkvprxa6fr0ncg3t88,EC470FD9C84B401A4F152BFB4F19734013CD1A26
FETCH.AI,24,3376001272692801460836464,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",fetchvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w4trh4w,21B6BF18395236FDBE005EA778ACE3EF0C343D19
FETCH.AI,44,416228266196321980255127,1970-01-01T00:00:00Z,polkachu.com,fetchvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pn5mfmy,16AAED34868E0A5FAF47744FE0041C885E08D30E
FETCH.AI,51,136512477538053143897553,2021-09-17T07:36:43.177013115Z,blockscape,fetchvaloper1zurz6kfq5hrjdcwpzhz25g78waeud3lk60pj8a,61A91C6B7C37C3594A6C427D7FA6A65BEF8466E4
FETCH.AI,34,1702997855541744206055463,1970-01-01T00:00:00Z,StakeLab,fetchvaloper1mr8tqsr3cjp4vh30j8h32uluh5nhnjnh8lkef0,FA2EDF8CFD6791E6A2E886A195095C7FEB7EF9A0
FETCH.AI,20,3957442620031468545116137,1970-01-01T00:00:00Z,Citadel.one,fetchvaloper169hpfaau6ey8avzr6dk30f2y6j3gv8x5ds9657,9EBC7EF8F41053282A441020534008BA87A30CBF
GRAVITY BRIDGE,82,1210381454979,1970-01-01T00:00:00Z,StakeWithUs,gravityvaloper1lc9etukld9c2yhs3y03037ezffyudl0fdd9gny,D1173DB0442EB3B5C131AF265B80ECAC5C27F49C
GRAVITY BRIDGE,14,22831849667220,1970-01-01T00:00:00Z,Stakin,gravityvaloper1haznywsf8l60xftvkgl79dstyuw3vw5x0v7kgn,39A518964A9130BA4832C06397E26F0B2C529001
GRAVITY BRIDGE,9,27249217983390,1970-01-01T00:00:00Z,SkyNet | Validators,gravityvaloper1zfcmwh56kmz4wqqg2t8pxrm228dx2c6hs487gh,034E7B91239423D3E902F6DD7B2A50EEB34ADF97
